Class,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12,M13,M14,M15,M16,M17,M18,M19,M20,M21,M22,M23,M24,M25,M26,M27,M28,M29,M30,M31,M32,M33,M34,M35,M36,M37,M38,M39,M40,M41,M42,M43,M44,M45,M46,M47,M48,M49,M50,M51,M52,M53,M54,M55,M56,M57,M58,M59,M60,M61,M62,M63,M64,M65,M66,M67,M68,M69
1,1.285974127,18.64017718,44.50000535,2.27155799,1.820300135,2.160800452,3.05611692,0.649355622,11.2507507,3.429211598,25.71101751,6.881444942,2.172271768,24.80059055,30.50223037,92.41339979,1.802816267,6.817363795,4.285762929,2.202809204,0.645399996,12.01648085,1.708276797,20.30019533,28.99205134,2.270450414,3.382060532,0.660273151,1.815790721,30.9387733,611.6868253,9.693420604,2.946150508,1.929554535,1.241987562,29.87811165,103.4779196,3.797401299,6.490233495,13.92989643,1.355830489,2.537534306,35.07501355,17.3261181,11.3335024,1.889681821,3.356269848,1.744431222,0.296671976,5.545471697,3.245037635,16.36585025,4.80078548,38.32107965,4.453877049,1.513185305,8.047405365,1.335103007,0.479263689,81.13385213,4.969769838,1.655904304,1.223396119,6.033516877,1.252351303,3.491314932,0.494453294,1.860489299,1.76096574
1,1.317487813,7.967564261,21.93187732,1.578997292,4.552074598,1.793672105,1.171695004,0.459298324,8.834547197,2.947525332,27.83272656,8.330899311,1.532927274,114.5504549,34.78445648,122.4586953,0.430369157,4.648356475,2.174912654,1.079618689,0.656449964,18.09710589,0.541115618,8.643640179,20.27883665,1.195781404,1.262305745,0.878006606,1.554974613,11.82157932,527.0140502,10.98046696,4.912924544,0.95899553,1.165896427,27.6985309,141.354603,8.149359227,4.690985578,18.4263504,1.680695423,1.057443909,33.22546747,32.04389577,24.5046616,2.951093688,2.925860317,0.717303168,0.388313539,17.34532986,5.931626308,18.80472352,7.126770505,48.29208376,6.204796662,2.295026048,5.839932316,0.61681573,2.406027391,59.8157054,8.06206196,0.534106348,0.906043684,1.447923949,0.609551578,10.27597164,0.398253958,1.954056939,2.098256732
1,1.76428702,10.74654465,35.57164712,1.636333332,1.920805294,3.119604835,1.351274426,0.821720935,10.77973956,2.827046096,39.45375681,9.649677631,2.644311012,29.82149184,37.12248234,152.4562981,1.267798014,3.604485403,4.768003118,1.2599721,1.568052235,1.167300239,1.040455222,14.90151786,18.40028821,1.598768946,2.314253103,0.868937281,1.555335125,16.32009515,295.8129498,25.57586846,10.48111574,1.318470805,1.192799675,27.9164688,194.0722244,4.046649525,3.339708657,15.47711381,0.923262165,1.617094627,22.85434176,10.72684943,21.21716062,4.199254842,4.131430257,1.4141426,0.244559802,2.30062297,5.221384383,48.38931982,11.26853309,112.1223216,5.70111289,1.657724163,16.3260298,2.075236657,0.244559802,158.6349873,6.130168607,0.961935222,1.73774413,2.439532938,0.754157214,3.503791981,0.696115021,2.757265033,2.422250712
1,3.173203589,31.67101902,23.5135528,2.415615508,3.599342806,3.204201465,1.951626253,0.425290854,8.027862473,3.404219336,35.34978165,10.04474741,0.893065113,22.05952402,42.04545331,153.8247719,0.588633344,2.019430027,3.519792469,1.132695007,0.955060864,14.10070524,0.889084333,6.541922201,17.481823,1.66827304,1.936029427,0.997609527,1.138241995,9.133540383,467.6836796,12.70123273,7.944853424,1.294014478,0.57545109,56.06843546,151.1385939,16.01076171,5.194982929,43.34964814,0.958193281,1.077094606,60.54844423,27.52604834,24.13383661,2.587833179,3.865598244,0.84953757,0.407866785,16.71986259,1.238675112,33.5341545,11.31983687,95.8650092,3.295367849,3.968837484,5.660081582,0.669554115,0.407866785,86.33091101,11.79753045,0.40962877,0.896132271,1.906206208,0.559854264,17.42028406,0.244720071,0.764374985,0.708448291
1,5.400414232,10.01103454,30.10780508,3.140776634,2.455135648,2.158215263,1.882099459,0.243803688,9.257193538,2.009007406,25.57871272,7.203391267,1.756491799,236.5144781,75.87196786,273.5468931,0.585974038,3.529692278,4.273326034,0.812874004,0.995434206,22.31011794,1.349242118,9.828604369,23.08456848,1.107388859,3.63891633,0.821780965,1.815914885,13.89004874,543.7751954,13.69175508,2.885075326,1.169282489,0.955385387,44.35458738,250.1540267,12.99467157,4.352188401,26.07106614,1.946788705,1.581993373,68.88117341,32.02338691,32.60227439,4.302647491,2.596151702,0.8932317,0.243803688,14.56892824,7.795281608,37.7969183,6.910761827,45.79660493,4.946029171,1.502415849,6.852508999,0.769574469,1.641481473,63.54973936,8.686627893,0.427664176,0.77139487,1.787568643,0.538253529,4.666532623,0.406339481,2.663116448,2.955940931
1,4.876195117,2.963146652,6.76652011,0.106917222,2.561793657,6.073382889,0.524920792,2.153483914,8.922513015,7.693934347,16.59366687,7.043792105,1.392660964,19.95437452,33.64228789,135.6544041,0.540687518,1.247966324,10.76493909,0.896992724,1.312458792,0.281662729,0.493929053,7.371243916,44.9430961,1.770321103,0.96370907,0.747251591,3.49704849,8.783235514,233.2546882,8.736705139,11.84654222,0.17819537,0.691341012,12.34908167,107.1369866,3.627972192,1.243689635,43.36417108,2.182822,2.127396112,29.53475632,5.362825289,37.05109404,1.068915617,3.286635398,1.490882252,0.17819537,3.581926509,3.799267837,62.80622678,5.760272241,57.02856267,1.965879829,2.138344436,11.41573709,3.163381224,0.290159084,119.8001768,7.21032637,0.311514017,0.673949144,1.475856818,0.423050063,2.218432563,5.860346761,2.614710554,2.282269272
1,1.810522322,12.02762725,25.07829682,1.414510014,3.037125317,3.43244331,2.45762436,0.884684175,16.29356475,2.202305618,38.82605914,12.75160895,2.979497131,16.34765824,22.01384072,82.61742084,0.647417636,2.979307772,9.183521642,1.567322542,1.181598727,13.12066919,0.501548263,8.009875984,20.94724589,1.210507499,0.677841278,0.857479632,2.075624601,8.411695295,244.4116768,12.07130601,4.361753035,1.243266566,0.818219246,24.84361819,75.52391507,3.682775604,1.403969043,40.60925068,1.150480769,1.229632735,18.10945224,7.694972349,7.940823152,0.898759843,2.174785477,0.916496448,0.236698463,3.383588747,2.5869564,13.25441961,3.525039748,44.18548042,3.321289712,1.571677794,6.732587959,1.462417783,0.236698463,91.41244141,7.343396232,0.657201172,1.244781436,1.630820849,0.626335693,6.100192785,0.394497438,1.885445276,1.813741422
1,1.26015315,16.41324081,36.8695657,1.717049369,4.738804711,3.413200997,3.981068092,0.790776336,14.67268149,2.19440796,49.60286907,9.042384936,1.773695793,20.0092003,31.18334834,83.93514906,0.848100001,1.691507685,6.830030073,1.697893106,1.975223548,1.539273445,2.901641704,8.187222272,24.4037244,7.078384249,1.837936997,1.155712818,5.031131218,13.99568174,405.3194324,15.82002553,24.21545123,0.578944833,2.511695657,17.25751924,164.6798612,4.890603582,1.903290813,27.9457948,0.5877006,1.745251645,19.14784571,2.844076167,50.9431786,2.40764232,2.494958114,1.184060217,0.302340007,9.32919676,4.450977025,15.76067014,6.280787123,93.54927104,4.296130567,4.539889174,4.809286214,2.532545024,0.432273649,86.80587952,5.34319448,0.938269885,1.346598205,1.139846014,1.167758044,14.53607218,0.181404004,1.820038469,1.640182446
1,1.789269724,4.596351764,38.38165128,0.801974729,5.988453051,5.905868748,1.807852897,2.340831936,18.6326485,6.144108435,91.2026666,16.32898291,4.752314026,75.29533418,47.04638811,164.760082,2.429383312,3.504274952,4.418805743,2.422291019,1.837381388,3.772759178,1.370517528,21.26402579,44.49824298,2.242426363,0.393963266,1.121775791,1.521433351,38.30650024,284.6474957,17.61408604,7.472549568,0.63223705,3.50485461,12.14487071,158.1238434,3.65188331,10.49949271,17.62704311,1.192255458,2.129529325,32.06974872,3.781590448,92.39741118,2.305711444,4.345973344,2.258247633,0.127865869,4.460097894,7.713619352,61.97416568,13.62323883,76.87851823,5.711683115,7.090043083,16.27527924,4.153697175,0.245672956,131.5917438,5.640385107,1.686533761,2.788191989,1.581274577,1.176843359,5.292555846,0.213109781,2.317850177,2.14136118
1,2.199982388,8.408182627,12.08588283,3.08808083,1.163684983,3.993595115,0.586881037,0.489560432,7.980782514,6.371788673,15.00161254,16.11069503,1.634843771,43.39776063,27.16898838,85.53374893,0.46973485,3.304081093,2.389092151,0.916960546,0.403795622,1.424101121,0.342292505,2.789656533,13.78222972,0.574448974,0.773252461,0.205375503,0.585676168,4.69400773,178.0207457,4.634421451,0.304777246,0.931638048,0.7349157,11.2693646,54.47839883,3.5930855,2.368006933,77.57903541,1.15278639,1.234827058,9.777845548,41.25205214,10.2611078,1.489766515,9.707853577,0.358010577,0.888427043,6.401581812,27.52322004,15.97372326,3.720034945,51.99242421,1.69152741,0.392951796,1.688624769,0.956995077,0.342292505,156.9575984,12.26820151,0.342292505,1.143968935,0.488629397,0.342292505,3.155443995,3.196026195,4.042008967,3.967033216
