,Scores,mean_test_score,std_test_score,sem_test_score,params,round,train_mthd,estimator,roc_auc,accuracy,balanced_accuracy,recall,precision,f1,matthews_corrcoef
7655,0.23904572186687872,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.625,0.5833333333333334,0.625,0.5,0.8,0.6153846153846154,0.23904572186687872
7656,0.1767766952966369,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.59375,0.5833333333333334,0.59375,0.5625,0.75,0.6428571428571429,0.1767766952966369
7657,-0.18257418583505539,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.40625,0.375,0.40625,0.3125,0.5555555555555556,0.4,-0.18257418583505539
7658,0.1767766952966369,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.59375,0.5833333333333334,0.59375,0.5625,0.75,0.6428571428571429,0.1767766952966369
7659,-0.11952286093343936,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.4375,0.4166666666666667,0.4375,0.375,0.6,0.46153846153846156,-0.11952286093343936
7660,-0.12964074471043288,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.4375,0.375,0.4375,0.25,0.5714285714285714,0.34782608695652173,-0.12964074471043288
7661,0.1767766952966369,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.59375,0.5833333333333334,0.59375,0.5625,0.75,0.6428571428571429,0.1767766952966369
7662,-0.11952286093343936,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.4375,0.4166666666666667,0.4375,0.375,0.6,0.46153846153846156,-0.11952286093343936
7663,0.3125,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.65625,0.5833333333333334,0.65625,0.4375,0.875,0.5833333333333334,0.3125
7664,0.05976143046671968,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.53125,0.5,0.53125,0.4375,0.7,0.5384615384615384,0.05976143046671968
7665,0.05976143046671968,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.53125,0.5,0.53125,0.4375,0.7,0.5384615384615384,0.05976143046671968
7666,-0.2956561979945413,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.34375,0.375,0.34375,0.4375,0.5384615384615384,0.4827586206896552,-0.2956561979945413
7667,0.23904572186687872,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.625,0.5833333333333334,0.625,0.5,0.8,0.6153846153846154,0.23904572186687872
7668,-0.05913123959890826,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.46875,0.4583333333333333,0.46875,0.4375,0.6363636363636364,0.5185185185185185,-0.05913123959890826
7669,0.47304991679126607,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.75,0.7083333333333334,0.75,0.625,0.9090909090909091,0.7407407407407407,0.47304991679126607
7670,0.1767766952966369,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.59375,0.5833333333333334,0.59375,0.5625,0.75,0.6428571428571429,0.1767766952966369
7671,-0.0625,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.46875,0.4166666666666667,0.46875,0.3125,0.625,0.4166666666666667,-0.0625
7672,0.0,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.5,0.4166666666666667,0.5,0.25,0.6666666666666666,0.36363636363636365,0.0
7673,0.23652495839563303,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.625,0.625,0.625,0.625,0.7692307692307693,0.6896551724137931,0.23652495839563303
7674,-0.10660035817780521,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.46875,0.3333333333333333,0.46875,0.0625,0.5,0.1111111111111111,-0.10660035817780521
7675,0.125,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.5625,0.5,0.5625,0.375,0.75,0.5,0.125
7676,-0.23652495839563303,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.375,0.375,0.375,0.375,0.5454545454545454,0.4444444444444444,-0.23652495839563303
7677,0.11826247919781652,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.5625,0.5416666666666666,0.5625,0.5,0.7272727272727273,0.5925925925925926,0.11826247919781652
7678,0.2956561979945413,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.65625,0.625,0.65625,0.5625,0.8181818181818182,0.6666666666666666,0.2956561979945413
7679,0.125,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.5625,0.5,0.5625,0.375,0.75,0.5,0.125
7680,0.31622776601683794,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.625,0.5,0.625,0.25,1.0,0.4,0.31622776601683794
7681,0.4183300132670378,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.71875,0.6666666666666666,0.71875,0.5625,0.9,0.6923076923076923,0.4183300132670378
7682,0.36514837167011077,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.6875,0.625,0.6875,0.5,0.8888888888888888,0.64,0.36514837167011077
7683,0.18257418583505539,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.59375,0.5416666666666666,0.59375,0.4375,0.7777777777777778,0.56,0.18257418583505539
7684,0.18257418583505539,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.59375,0.625,0.59375,0.6875,0.7333333333333333,0.7096774193548387,0.18257418583505539
7685,0.125,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.5625,0.5,0.5625,0.375,0.75,0.5,0.125
7686,0.05976143046671968,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.53125,0.5,0.53125,0.4375,0.7,0.5384615384615384,0.05976143046671968
7687,0.0,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.5,0.5,0.5,0.5,0.6666666666666666,0.5714285714285714,0.0
7688,0.4183300132670378,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.71875,0.6666666666666666,0.71875,0.5625,0.9,0.6923076923076923,0.4183300132670378
7689,0.0,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.5,0.5,0.5,0.5,0.6666666666666666,0.5714285714285714,0.0
7690,-0.11952286093343936,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.4375,0.4166666666666667,0.4375,0.375,0.6,0.46153846153846156,-0.11952286093343936
7691,0.25928148942086576,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.625,0.5416666666666666,0.625,0.375,0.8571428571428571,0.5217391304347826,0.25928148942086576
7692,0.18257418583505539,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.59375,0.5416666666666666,0.59375,0.4375,0.7777777777777778,0.56,0.18257418583505539
7693,0.06482037235521644,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.53125,0.4583333333333333,0.53125,0.3125,0.7142857142857143,0.43478260869565216,0.06482037235521644
7694,0.1767766952966369,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.59375,0.5833333333333334,0.59375,0.5625,0.75,0.6428571428571429,0.1767766952966369
7695,-0.12964074471043288,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.4375,0.375,0.4375,0.25,0.5714285714285714,0.34782608695652173,-0.12964074471043288
7696,-0.12964074471043288,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.4375,0.375,0.4375,0.25,0.5714285714285714,0.34782608695652173,-0.12964074471043288
7697,-0.23652495839563303,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.375,0.375,0.375,0.375,0.5454545454545454,0.4444444444444444,-0.23652495839563303
7698,0.14509525002200233,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.5625,0.4583333333333333,0.5625,0.25,0.8,0.38095238095238093,0.14509525002200233
7699,0.0,0.08334687374690432,0.2008075229465229,0.02008075229465229,,bootstrap,gso_1,LinearDiscriminantAnalysis,0.5,0.5,0.5,0.5,0.6666666666666666,0.5714285714285714,0.0
7700,0.30550504633038933,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.6555555555555554,0.625,0.6555555555555556,0.5333333333333333,0.8,0.64,0.30550504633038933
7701,0.4222222222222222,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.711111111111111,0.6666666666666666,0.711111111111111,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.4222222222222222
7702,0.4222222222222222,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.711111111111111,0.6666666666666666,0.711111111111111,0.5333333333333333,0.8888888888888888,0.6666666666666666,0.4222222222222222
7703,0.021591675854376522,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5111111111111112,0.5,0.5111111111111111,0.4666666666666667,0.6363636363636364,0.5384615384615384,0.021591675854376522
7704,-0.3670584895244009,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.3111111111111111,0.3333333333333333,0.3111111111111111,0.4,0.46153846153846156,0.42857142857142855,-0.3670584895244009
7705,0.24444444444444444,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.6222222222222222,0.5833333333333334,0.6222222222222222,0.4666666666666667,0.7777777777777778,0.5833333333333334,0.24444444444444444
7706,0.0,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5,0.4583333333333333,0.5,0.3333333333333333,0.625,0.43478260869565216,0.0
7707,0.021591675854376522,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5111111111111112,0.5,0.5111111111111111,0.4666666666666667,0.6363636363636364,0.5384615384615384,0.021591675854376522
7708,-0.026490647141300876,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.4888888888888889,0.4166666666666667,0.48888888888888893,0.2,0.6,0.3,-0.026490647141300876
7709,0.21821789023599236,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.6111111111111112,0.625,0.6111111111111112,0.6666666666666666,0.7142857142857143,0.6896551724137931,0.21821789023599236
7710,-0.04364357804719848,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.4777777777777778,0.4583333333333333,0.4777777777777778,0.4,0.6,0.48,-0.04364357804719848
7711,0.15114173098063566,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5777777777777778,0.5833333333333334,0.5777777777777777,0.6,0.6923076923076923,0.6428571428571429,0.15114173098063566
7712,-0.25819888974716115,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.3666666666666667,0.375,0.3666666666666667,0.4,0.5,0.4444444444444444,-0.25819888974716115
7713,-0.1111111111111111,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.4444444444444444,0.4166666666666667,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.4166666666666667,-0.1111111111111111
7714,0.36514837167011077,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.6777777777777778,0.625,0.6777777777777778,0.4666666666666667,0.875,0.6086956521739131,0.36514837167011077
7715,0.25819888974716115,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.6333333333333334,0.625,0.6333333333333333,0.6,0.75,0.6666666666666666,0.25819888974716115
7716,-0.08606629658238706,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.4555555555555556,0.4583333333333333,0.45555555555555555,0.4666666666666667,0.5833333333333334,0.5185185185185185,-0.08606629658238706
7717,0.30550504633038933,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.6555555555555554,0.625,0.6555555555555556,0.5333333333333333,0.8,0.64,0.30550504633038933
7718,0.18257418583505539,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5888888888888888,0.5416666666666666,0.5888888888888889,0.4,0.75,0.5217391304347826,0.18257418583505539
7719,-0.13093073414159542,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.43333333333333335,0.4583333333333333,0.43333333333333335,0.5333333333333333,0.5714285714285714,0.5517241379310345,-0.13093073414159542
7720,0.18543452998910614,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5777777777777777,0.5,0.5777777777777777,0.26666666666666666,0.8,0.4,0.18543452998910614
7721,0.0,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5,0.4583333333333333,0.5,0.3333333333333333,0.625,0.43478260869565216,0.0
7722,0.18257418583505539,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5888888888888889,0.625,0.5888888888888888,0.7333333333333333,0.6875,0.7096774193548387,0.18257418583505539
7723,-0.021591675854376522,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.4888888888888888,0.5,0.4888888888888889,0.5333333333333333,0.6153846153846154,0.5714285714285714,-0.021591675854376522
7724,0.021591675854376522,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5111111111111112,0.5,0.5111111111111111,0.4666666666666667,0.6363636363636364,0.5384615384615384,0.021591675854376522
7725,0.0,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5,0.4583333333333333,0.5,0.3333333333333333,0.625,0.43478260869565216,0.0
7726,-0.021591675854376522,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.4888888888888888,0.5,0.4888888888888889,0.5333333333333333,0.6153846153846154,0.5714285714285714,-0.021591675854376522
7727,0.23841582427170788,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.6000000000000001,0.6666666666666666,0.6,0.8666666666666667,0.6842105263157895,0.7647058823529411,0.23841582427170788
7728,-0.30550504633038933,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.34444444444444444,0.375,0.34444444444444444,0.4666666666666667,0.5,0.4827586206896552,-0.30550504633038933
7729,-0.026490647141300876,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.4888888888888889,0.4166666666666667,0.48888888888888893,0.2,0.6,0.3,-0.026490647141300876
7730,0.021591675854376522,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5111111111111112,0.5,0.5111111111111111,0.4666666666666667,0.6363636363636364,0.5384615384615384,0.021591675854376522
7731,-0.04364357804719848,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.4777777777777778,0.4583333333333333,0.4777777777777778,0.4,0.6,0.48,-0.04364357804719848
7732,0.13093073414159542,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5666666666666668,0.5416666666666666,0.5666666666666667,0.4666666666666667,0.7,0.56,0.13093073414159542
7733,-0.08606629658238706,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.4555555555555556,0.4583333333333333,0.45555555555555555,0.4666666666666667,0.5833333333333334,0.5185185185185185,-0.08606629658238706
7734,0.1111111111111111,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5555555555555555,0.5833333333333334,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1111111111111111
7735,0.1111111111111111,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5555555555555555,0.5833333333333334,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1111111111111111
7736,-0.25819888974716115,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.3666666666666667,0.375,0.3666666666666667,0.4,0.5,0.4444444444444444,-0.25819888974716115
7737,-0.07100716024967263,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.46666666666666673,0.4166666666666667,0.4666666666666667,0.26666666666666666,0.5714285714285714,0.36363636363636365,-0.07100716024967263
7738,-0.15114173098063566,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.42222222222222217,0.4166666666666667,0.4222222222222222,0.4,0.5454545454545454,0.46153846153846156,-0.15114173098063566
7739,-0.18257418583505539,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.4111111111111111,0.4583333333333333,0.4111111111111111,0.6,0.5625,0.5806451612903226,-0.18257418583505539
7740,-0.36514837167011077,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.32222222222222224,0.2916666666666667,0.3222222222222222,0.2,0.375,0.2608695652173913,-0.36514837167011077
7741,0.13093073414159542,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5666666666666668,0.5416666666666666,0.5666666666666667,0.4666666666666667,0.7,0.56,0.13093073414159542
7742,0.24845199749997662,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.611111111111111,0.5416666666666666,0.611111111111111,0.3333333333333333,0.8333333333333334,0.47619047619047616,0.24845199749997662
7743,0.25819888974716115,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.6333333333333334,0.625,0.6333333333333333,0.6,0.75,0.6666666666666666,0.25819888974716115
7744,0.1111111111111111,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5555555555555555,0.5833333333333334,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1111111111111111
7745,0.24444444444444444,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.6222222222222222,0.5833333333333334,0.6222222222222222,0.4666666666666667,0.7777777777777778,0.5833333333333334,0.24444444444444444
7746,-0.25819888974716115,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.3666666666666667,0.375,0.3666666666666667,0.4,0.5,0.4444444444444444,-0.25819888974716115
7747,0.021591675854376522,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5111111111111112,0.5,0.5111111111111111,0.4666666666666667,0.6363636363636364,0.5384615384615384,0.021591675854376522
7748,0.1943250826893887,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.6000000000000001,0.5833333333333334,0.6,0.5333333333333333,0.7272727272727273,0.6153846153846154,0.1943250826893887
7749,0.14907119849998599,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5666666666666667,0.625,0.5666666666666667,0.8,0.6666666666666666,0.7272727272727273,0.14907119849998599
7750,0.25819888974716115,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.6333333333333334,0.625,0.6333333333333333,0.6,0.75,0.6666666666666666,0.25819888974716115
7751,-0.13093073414159542,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.43333333333333335,0.4583333333333333,0.43333333333333335,0.5333333333333333,0.5714285714285714,0.5517241379310345,-0.13093073414159542
7752,0.2335496832484569,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5666666666666667,0.4583333333333333,0.5666666666666667,0.13333333333333333,1.0,0.23529411764705882,0.2335496832484569
7753,-0.026490647141300876,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.4888888888888889,0.4166666666666667,0.48888888888888893,0.2,0.6,0.3,-0.026490647141300876
7754,0.13093073414159542,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5666666666666668,0.5416666666666666,0.5666666666666667,0.4666666666666667,0.7,0.56,0.13093073414159542
7755,0.14907119849998599,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5666666666666667,0.625,0.5666666666666667,0.8,0.6666666666666666,0.7272727272727273,0.14907119849998599
7756,-0.18257418583505539,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.4111111111111111,0.375,0.4111111111111111,0.26666666666666666,0.5,0.34782608695652173,-0.18257418583505539
7757,-0.15114173098063566,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.42222222222222217,0.4166666666666667,0.4222222222222222,0.4,0.5454545454545454,0.46153846153846156,-0.15114173098063566
7758,0.4666666666666667,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.7333333333333334,0.75,0.7333333333333334,0.8,0.8,0.8,0.4666666666666667
7759,-0.049690399499995326,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.47777777777777775,0.5416666666666666,0.47777777777777775,0.7333333333333333,0.6111111111111112,0.6666666666666666,-0.049690399499995326
7760,0.24444444444444444,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.6222222222222222,0.5833333333333334,0.6222222222222222,0.4666666666666667,0.7777777777777778,0.5833333333333334,0.24444444444444444
7761,-0.34641016151377546,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.3666666666666667,0.2916666666666667,0.36666666666666664,0.06666666666666667,0.25,0.10526315789473684,-0.34641016151377546
7762,0.0,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5,0.5416666666666666,0.5,0.6666666666666666,0.625,0.6451612903225806,0.0
7763,-0.026490647141300876,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.4888888888888889,0.4166666666666667,0.48888888888888893,0.2,0.6,0.3,-0.026490647141300876
7764,-0.13093073414159542,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.43333333333333335,0.4583333333333333,0.43333333333333335,0.5333333333333333,0.5714285714285714,0.5517241379310345,-0.13093073414159542
7765,0.021591675854376522,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5111111111111112,0.5,0.5111111111111111,0.4666666666666667,0.6363636363636364,0.5384615384615384,0.021591675854376522
7766,0.24444444444444444,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.6222222222222222,0.5833333333333334,0.6222222222222222,0.4666666666666667,0.7777777777777778,0.5833333333333334,0.24444444444444444
7767,0.04364357804719848,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5222222222222223,0.5416666666666666,0.5222222222222221,0.6,0.6428571428571429,0.6206896551724138,0.04364357804719848
7768,0.021591675854376522,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5111111111111112,0.5,0.5111111111111111,0.4666666666666667,0.6363636363636364,0.5384615384615384,0.021591675854376522
7769,-0.1111111111111111,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.4444444444444444,0.4166666666666667,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.4166666666666667,-0.1111111111111111
7770,0.18257418583505539,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5888888888888888,0.5416666666666666,0.5888888888888889,0.4,0.75,0.5217391304347826,0.18257418583505539
7771,0.08606629658238706,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5444444444444444,0.5416666666666666,0.5444444444444445,0.5333333333333333,0.6666666666666666,0.5925925925925926,0.08606629658238706
7772,-0.049690399499995326,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.47777777777777775,0.5416666666666666,0.47777777777777775,0.7333333333333333,0.6111111111111112,0.6666666666666666,-0.049690399499995326
7773,0.021591675854376522,0.036775650110690956,0.18844414406744675,0.018844414406744676,,bootstrap,gso_2,LinearDiscriminantAnalysis,0.5111111111111112,0.5,0.5111111111111111,0.4666666666666667,0.6363636363636364,0.5384615384615384,0.021591675854376522
